company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
QuEST Global,Backend Developer - Perl,Chennai,6.0,"OOP, Analysis skills, Perl, Communication skills",3.7,Backend-Developer
Oracle,Principal Backend Software Developer,Bengaluru,5.0,"CI/CD, Oracle, Software troubleshooting, Kubernetes, Relational databases",3.8,Backend-Developer
Trustopay,Backend Developer,Vadodara,1.98,"Node.js, MongoDB, Express.js, JavaScript, APIs",0.0,Backend-Developer
Enlighten Schola,Dot Net Developer,Remote,11.0,"CI/CD, ASP.NET, Azure, MVC, CSS",0.0,Backend-Developer
Morpich Design,Backend Developer,Surat,4.5,"Node.js, Web development, English, Django, Communication skills",4.1,Backend-Developer
Farmkrate,Backend Developer,Visakhapatnam,5.0,"Jira, CI/CD, Authentication, Azure, Go",0.0,Backend-Developer
Photon,"Backend Developer | Chennai, IN",Chennai,6.5,"Azure, Oracle, Cassandra, Software troubleshooting, Relational databases",4.0,Backend-Developer
JAWK Softwares,Backend Developer,Pune,6.0,"Node.js, NoSQL, J2EE, Java, Databases",4.6,Backend-Developer
ClanX,Dot Net Developer,Mumbai,7.5,"ASP.NET, MVC, Software troubleshooting, C#, Microsoft SQL Server",5.0,Backend-Developer
Gurutu,Backend Developer,India,14.8365625,"Mobile applications, Data structures, NoSQL, Google Cloud Platform, SQL",5.0,Backend-Developer
FlytBase,Backend Developer,Pune,6.5,"Application development, Databases, Express.js, REST, Scrum",3.7,Backend-Developer
Ajay Infotech,Backend Developer,Virār,1.32,"CSS, Lead generation, MongoDB, SQL, Database management",0.0,Backend-Developer
Upstox,SDE III- Backend Developer,Bengaluru,6.0,"Azure, Go, Kubernetes, Spark, System design",3.8,Backend-Developer
Bling,Senior Backend Engineer,Remote,7.0,"CI/CD, Azure, Git, Java, Databases",0.0,Backend-Developer
Ailoitte Technologies,Backend Developer,Bengaluru,6.0,,5.0,Backend-Developer
Pravaig,Backend Developer,Bengaluru,6.0,"Node.js, iOS, Git, JavaScript, APIs",3.6,Backend-Developer
Lithium Urban Technologies,Backend Developer,Bengaluru,6.0,"CI/CD, Git, Google Cloud Platform, Docker, Continuous integration",2.6,Backend-Developer
Turing,"Backend Developer, Delivery",Delhi,15.794999999999998,"Azure, NoSQL, Java, SOAP, REST",4.0,Backend-Developer
Appening Infotech,Node.js Developer,Remote,13.988888888888889,"MVC, Node.js, NoSQL, Databases, SQL",3.8,Backend-Developer
Zeta Global,AI Backend Developer,Bengaluru,5.5,"Jira, Kubernetes, DevOps, Trello, Git",3.5,Backend-Developer
RaftLabs,Node.JS Intern,India,12.24,"Node.js, NoSQL, Databases, SQL, REST",4.9,Backend-Developer
Mobzway Technologies,Node JS Developer,Remote,13.988888888888889,"Node.js, TypeScript",3.8,Backend-Developer
Petrus Technologies,Backend Developer,Tamil Nadu,13.988888888888889,"Azure, Node.js, JUnit, Web development, Software deployment",3.8,Backend-Developer
Techrevive Technologies LLP,Backend Developer,Gurgaon,7.347195767195767,"Node.js, Software troubleshooting, Internet of things, Relational databases, SAP",0.0,Backend-Developer
Trionxt Software,Backend Developer,India,24.48,"Jira, Relational databases, Java, Databases, Project management",4.8,Backend-Developer
NAVNIT GROUP,Python/Django Developer,Ahmedabad,6.5,"Django, Communication skills, Python",0.0,Backend-Developer
Prometteur Solutions Pvt. Ltd.,Node JS Developer,Pune,6.0,"Node.js, Software troubleshooting, Git, MongoDB, Analysis skills",4.3,Backend-Developer
Algosec,"Backend Developer, India",Delhi,14.398666666666665,"Azure, CSS, Kubernetes, NoSQL, English",4.3,Backend-Developer
CAYRO ENTERPRISES,Backend Developer,Gurgaon,4.2,"Authentication, Azure, Node.js, Kubernetes, NoSQL",0.0,Backend-Developer
SynapseIndia,Wix Developer (Backend),Noida,48.0,"Software development, APIs",3.8,Backend-Developer
Novisync,Senior Backend Developer,Remote,4.16,"Spark, Java, AWS, APIs, DynamoDB",3.4,Backend-Developer
Ormae,Backend Developer,Bengaluru,5.0,"CI/CD, Node.js, NoSQL, Git, Application development",3.7,Backend-Developer
Bright Roots Software Solutions Pvt. Ltd.,Backend Developer,Mohali,37.44,"CI/CD, Node.js, MongoDB, PHP, JavaScript",4.8,Backend-Developer
Codash Solutions,Backend Engineer,Remote,10.2,"Go, Data structures, English, Java, OOP",0.0,Backend-Developer
247 HealthMedPro,Backend Developer,Chennai,2.5,"Node.js, Git, MongoDB, Java, Databases",0.0,Backend-Developer
"Lavoro HR Solutations,",Backend Developer,Coimbatore,6.0,"Azure, Node.js, CSS, Software troubleshooting, React",0.0,Backend-Developer
WARPE JOBS,Backend developer.,Chennai,3.0,"JUnit, Data structures, System design, J2EE, Java",0.0,Backend-Developer
IndiQus Technologies,Backend Engineer,Delhi,13.0,"Node.js, CSS, Software troubleshooting, Kubernetes, English",0.0,Backend-Developer
AOW Information Technology PVT LTD,Backend Developer,India,4.5,"CI/CD, Node.js, DevOps, Git, Google Cloud Platform",0.0,Backend-Developer
Kloze.Ai,Senior Backend Engineer | Kloze.Ai,Remote,25.0,"Azure, System design, Java, AWS, Angular",0.0,Backend-Developer
CodeCody.com,Backend Developer Intern,Delhi,0.54,"CI/CD, Node.js, Kubernetes, Git, Google Cloud Platform",0.0,Backend-Developer
3F Advanced Techno Labs Pvt Ltd.,"Java Backend Developer,Bangalore",Visakhapatnam,37.0,"Pricing, Java, Multithreading, Communication skills",0.0,Backend-Developer
Brancosoft,NodeJs Backend Developer,Noida,28.8,"Jira, CI/CD, Azure, Node.js, CSS",4.8,Backend-Developer
Creative Web Solutions,C# Dot Net Developer Junior,Remote,14.8365625,"ASP.NET, C#, .NET",5.0,Backend-Developer
BBS,Backend Engineer,Remote,15.794999999999998,"Go, APIs, TypeScript, Software architecture",4.0,Backend-Developer
Kavki Marketing Technologies Pvt Ltd,Backend Developer Fintech,Bengaluru,7.26,"CI/CD, Azure, MVC, Go, Node.js",0.0,Backend-Developer
Hotspot Retail,Java Backend Developer,India,22.5,"Jira, Oracle, CSS, JUnit, Bootstrap",0.0,Backend-Developer
Webskitters Technology Solutions private Limited,Node js developer,Calcutta,3.9,"Node.js, CSS, JavaScript, Software development, Front-end development",0.0,Backend-Developer
ANZ Electric India Pvt Ltd,Backend Developer,India,4.5,"Web design, Mobile applications, Git, MongoDB, AWS",0.0,Backend-Developer
Big Rattle Technologies,Python Developer - Django (0.6 - 2 years),India,17.9,"Azure, Operating systems, Software deployment, DevOps, Git",4.4,Backend-Developer
Lambda Computing Inc,Backend Developer,India,17.9,"CI/CD, Go, Node.js, Test automation, Git",4.4,Backend-Developer
Jobstop Solutions Pvt Ltd,Backend Developer,India,7.0,"Node.js, Web development, MongoDB, OOP, Express.js",3.2,Backend-Developer
Corporate Hierarchy Solutions Pvt. Ltd,Dot Net Developer,Remote,11.5,"ASP.NET, MVC, React, Microsoft SQL Server, .NET",0.0,Backend-Developer
Digital Innovations,Python Django Developer-Contact,Remote,3.3,"Azure, React, Git, Microservices, AWS",0.0,Backend-Developer
RJS Tech Solutions LLP,Backend Developer,India,46.8,"MVC, CSS, React, PHP, JavaScript",5.0,Backend-Developer
Billow People Services,Backend Developer (Node.JS),Bengaluru,6.0,"Authentication, Node.js, Kubernetes, Data structures, System architecture",3.0,Backend-Developer
Softura,Backend Developer,Ahmedabad,4.5,"Software deployment, DevOps, SQL, AWS, Python",3.6,Backend-Developer
Pleasant Inc.,Backend Developer,India,3.9,"Node.js, MongoDB, Databases, SQL, Analysis skills",0.0,Backend-Developer
Wildnet Technologies,Dot Net Developer,Remote,11.0,"ASP.NET, C#, Microsoft SQL Server, .NET, SQL",4.6,Backend-Developer
Kalyan Business Solutions,Python/Django Developer,Dharmsāla,9.0,"Django, Python",0.0,Backend-Developer
HELYXON Healthcare Solutions,Backend Developer mid level,India,48.0,"Jira, Authentication, Git, MongoDB, Application development",3.9,Backend-Developer
Truckx,AI Platform Backend Intern,India,6.0,"TensorFlow, Kubernetes, Multilingual, NoSQL, Git",3.1,Backend-Developer
Shaurya Software Pvt. Ltd.,NodeJs Backend Developer,India,1.8,"Node.js, Relational databases, Microsoft SQL Server, Git, Databases",0.0,Backend-Developer
Sortly,SE 3 - Backend,Remote,7.347195767195767,Debugging,0.0,Backend-Developer
Hotel Simsan,Looking For Dotnet Developer - Capgemini,Chennai,4.62,"Telugu, English, .NET, Tamil",0.0,Backend-Developer
Kasper Infotech Pvt Ltd,Backend Developer Intern,India,0.42,"Node.js, NoSQL, Git, MongoDB, Java",0.0,Backend-Developer
Swaniti Initiative,Backend Developer (Node JS),Noida,4.0,"Node.js, CSS, Kubernetes, Software deployment, Git",3.3,Backend-Developer
BEIING,Backend Engineering,Bengaluru,50.0,"Java, JavaScript, Python",3.7,Backend-Developer
Sarvajith Infotech,Python Backend Developer,Chennai,7.347195767195767,"Kubernetes, Databases, Docker, REST, Django",0.0,Backend-Developer
MTAP Technologies,Trainee - Software Engineer Backend,Gurgaon,7.5,"DevOps, Data structures, Git, Java, Analysis skills",3.9,Backend-Developer
Stellarhire Solutions,Node js developer,Remote,17.0,"Node.js, Enterprise Software, Data structures, System design, Git",0.0,Backend-Developer
isthara parks private limted,Backend Python Developer,Hyderābād,7.347195767195767,"Authentication, CSS, English, MongoDB, Java",0.0,Backend-Developer
Mitsogo,Backend Developer,Cochin,48.0,"Software troubleshooting, Software deployment, J2EE, Java, AWS",3.6,Backend-Developer
Aarohiinfo FI Management,.Net Developer,Pune,4.5,"ASP.NET, MVC, CSS, Visual Basic, C#",3.2,Backend-Developer
GlobalStep,C#.Net Developer,Remote,13.5,"ASP.NET, MVC, CSS, React, Kanban",0.0,Backend-Developer
Clarisco Solutions Private Limited,Nodejs developer ( Fresher),Madurai,7.347195767195767,"Node.js, Git, JavaScript, REST, APIs",0.0,Backend-Developer
S&P Global,Node.JS Developer,Hyderābād,5.0,"Azure, Node.js, React, Test-driven development, Java",4.1,Backend-Developer
Helius Technologies,Dot Net Developer (Remote),India,15.6,"ASP.NET, MVC, CSS, .NET Core, C#",4.2,Backend-Developer
Parkar Digital,Sr .Net Developer,Pune,27.5,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Software deployment",2.6,Backend-Developer
[x]cube LABS,Node.js Developer,Hyderābād,36.0,"Jira, MVC, Node.js, Software troubleshooting, Trello",4.4,Backend-Developer
Quest Global Technologies,Node.js Developer,Indore,4.5,"Node.js, CSS, Salesforce, Git, MongoDB",3.3,Backend-Developer
CIS,Junior PHP Developers,Indore,48.0,"CSS, Software troubleshooting, Relational databases, Git, Java",4.3,Backend-Developer
Cuneiform,Node js developer,Ahmedabad,36.0,"Data modeling, Azure, Node.js, CSS, Cassandra",3.8,Backend-Developer
Polygon,Backend Engineer,Remote,8.1,"Node.js, CSS, Data structures, NoSQL, Git",3.3,Backend-Developer
Jai Infoway,Angular 6+ / Node JS Developer,Pune,5.5,"Node.js, REST, Angular, APIs",4.6,Backend-Developer
Hivelance Technologies,PHP Developer,Madurai,7.347195767195767,"CSS, PHP, Database management, JavaScript, jQuery",0.0,Backend-Developer
iNautical Software,NodeJS Developer,Chandigarh,15.6,"Live chat, Web design, Pricing, Operating systems, Node.js",4.2,Backend-Developer
Gevinst Technologies Pvt Limited,Senior Node.js developer,Chennai,8.5,"Elasticsearch, Node.js, Software deployment, Encryption, Git",0.0,Backend-Developer
CIS,PHP Developer Freshers,Indore,6.0,"AJAX, MVC, CSS, Microsoft SQL Server, Java",4.3,Backend-Developer
Ideas2IT Technologies,Backend Developer,Chennai,7.0,"Azure, Oracle, Test-driven development, Bloomberg, Java",3.8,Backend-Developer
Bingo Singapore Pte. Ltd.,Backend Developer,Greater Noida,1.2,"Authentication, Azure, Node.js, Kubernetes, Relational databases",0.0,Backend-Developer
dJAX Technologies,PHP DEVELOPER,Bengaluru,5.5,"AJAX, CSS, XML, NoSQL, MongoDB",3.9,Backend-Developer
Tech Alchemy,Senior NodeJS Developer,Pune,5.0,"Jira, CI/CD, Performance tuning, Azure, Node.js",4.2,Backend-Developer
Rejolut Technology Solutions,Node JS Developer,Navi Mumbai,5.0,"Azure, Go, Node.js, CSS, React",3.9,Backend-Developer
KoinBX,Sr Node JS Developer,Madurai,7.347195767195767,"Node.js, NoSQL, MongoDB, Databases, SQL",0.0,Backend-Developer
Appventurez Mobitech,Node js developer,Noida,7.347195767195767,"CI/CD, Azure, Node.js, CSS, React",0.0,Backend-Developer
CIS,Senior PHP Developers,Indore,48.0,"CSS, Software troubleshooting, Relational databases, Git, Java",4.3,Backend-Developer
intellinez,Dot Net Developer,Mohali,4.5,"CI/CD, ASP.NET, Microsoft Access, Azure, MVC",4.0,Backend-Developer
ARM InfoTech,PHP Developer| Sr. PHP Developer | PHP Programmer|,Madurai,5.5,"AJAX, MVC, Management, Node.js, CSS",3.7,Backend-Developer
[x]cube LABS,DOT NET Developer,Hyderābād,36.0,"CI/CD, ASP.NET, MVC, Software deployment, .NET Core",4.4,Backend-Developer
Hivelance Technologies,Senior PHP Developer,Madurai,7.347195767195767,"CSS, Web development, Git, MongoDB, PHP",0.0,Backend-Developer
Fox Corporation,Senior Backend Engineer,Bengaluru,7.5,"CI/CD, Cloud infrastructure, Go, Spark, NoSQL",3.7,Backend-Developer
[x]cube LABS,Dot Net Architect,Hyderābād,5.5,"Azure, MVC, Waterfall, XML, DevOps",4.4,Backend-Developer
Associative,PHP and Laravel Developer,Pune,0.3,"Marathi, Drupal, Oracle, Node.js, Software troubleshooting",0.0,Backend-Developer
Tether Operations Limited,Senior Backend Developer - Node (100% Remote India Hyderabad),Hyderābād,6.0,"Rust, Node.js, English, MongoDB, Databases",0.0,Backend-Developer
Tether Operations Limited,Sr Backend Developer Node JS + AI (100% remote - Delhi),Bengaluru,6.0,"Rust, Node.js, English, MongoDB, Databases",0.0,Backend-Developer
intellinez,Sr. Dot Net Developer,Mohali,4.5,"CI/CD, ASP.NET, Microsoft Access, Azure, MVC",4.0,Backend-Developer
NICE Systems,Senior Business Applications Analyst - BI Backend,Pune,7.0,"Performance tuning, Data modeling, Oracle, Microsoft SQL Server, English",4.3,Backend-Developer
Alphalake Ai,PHP DEVELOPER,India,8.1,"CSS, Web development, Application development, Databases, PHP",3.3,Backend-Developer
AdaptNXT Technology Solutions,.Net Developer,Bengaluru,30.0,"MVC, Web development, .NET, Application development, PHP",5.0,Backend-Developer
AdaptNXT Technology Solutions,PHP Laravel Developer,Bengaluru,30.0,"CSS, Web development, Application development, PHP, JavaScript",5.0,Backend-Developer
Nagarro,"Engineer, NodeJS",Remote,15.488235294117647,"Node.js, Microservices, OOP, Express.js, Cloud development",3.9,Backend-Developer
Nagarro,"Associate Staff Engineer, NodeJS",Remote,15.488235294117647,"Node.js, Git, Microservices, Express.js, Docker",3.9,Backend-Developer
Phigital care,Node js test engineer,Remote,10.0,"Jira, Node.js, Test automation, Selenium, AWS",0.0,Backend-Developer
PradeepIT Consulting Services,Nodejs Developer,India,8.754545454545454,"Node.js, Microsoft SQL Server, SQL, REST, APIs",4.5,Backend-Developer
Webority Technologies,Java Backend,Bengaluru,36.3,"Oracle, CSS, React, Relational databases, Git",3.8,Backend-Developer
Recquistar Placement Solutions LLP,Back-End Developer,India,7.347195767195767,"Web development, MongoDB, Databases, Microservices, OOP",0.0,Backend-Developer
QHRM solutions Pvt. Ltd.,Jr. ASP.NET Developer,Mumbai,2.0,"ASP.NET, Azure, MVC, CSS, React",0.0,Backend-Developer
CodeRed Softwares,PHP Developer,Pune,4.325,"MVC, CSS, Bootstrap, Java, Application development",5.0,Backend-Developer
Capital Placement Services,API Developer For MNC Company in Gurgaon,Gurgaon,7.0,"Authentication, ASP.NET, DevOps, C#, J2EE",0.0,Backend-Developer
Knack Consulting Services Pvt Ltd,.Net Devops Engineer,Remote,13.988888888888889,"Microsoft Windows Server, FTP, CI/CD, ASP.NET, TCP",3.8,Backend-Developer
DigiCert,Software Engineer - Backend,Bengaluru,8.0,"Kubernetes, Data structures, Encryption, Java, Databases",3.9,Backend-Developer
Hyperface,SDE-2 Backend,Bengaluru,5.5,"Information security, B2B",4.1,Backend-Developer
NielsenIQ,Senior SDET (JavaScript/Cypress/Node.js),Pune,8.0,"Cloud infrastructure, Node.js, Test automation, Git, Test-driven development",3.8,Backend-Developer
Sporty Group,OpsTech Backend Engineer,Remote,13.681818181818182,"Elasticsearch, Kubernetes, Tomcat, English, MongoDB",3.6,Backend-Developer
Helius Technologies,Backend Engineer,India,15.6,"Image processing, Rust, Computer vision, C++, C",4.2,Backend-Developer
Sun King,Senior Software Engineer - Backend,Remote,15.6,"XML, Software deployment, Data structures, Git, Java",4.2,Backend-Developer
iPROTECHS Commercial Solutions Pvt Ltd,Node js developer,India,4.0,"Authentication, Node.js, Git, REST, Software development",0.0,Backend-Developer
Capital Placement Services,Node JS Developer For MNC Company in Gurgaon DElhi NCR,Gurgaon,13.5,Node.js,0.0,Backend-Developer
Corporate Hierarchy Solutions Pvt. Ltd,Node js developer,Remote,14.0,"CI/CD, Node.js, Kubernetes, Software deployment, Git",0.0,Backend-Developer
Saiseth Technologies,Node JS Developer,Remote,15.5,"Node.js, Load balancing, Git, MongoDB, Microservices",0.0,Backend-Developer
Invictus DigiSoft,Node.js Developer,Remote,14.398666666666665,"Node.js, Software troubleshooting, Project management, APIs, Project management software",4.3,Backend-Developer
Versatile Mobitech,Node JS Developer,India,40.96,"Node.js, React, JavaScript",4.7,Backend-Developer
DV Consultancy,Node js developer,Mumbai,6.0,"Node.js, Analysis skills, JavaScript, REST, APIs",0.0,Backend-Developer
Adhaan Solution Pvt. Ltd.,Node js developer,Bengaluru,6.0,"Node.js, REST, APIs",0.0,Backend-Developer
innovistors,Node js developer,Mumbai,6.0,"Node.js, Analysis skills, JavaScript, REST, APIs",0.0,Backend-Developer
Code Connex,Node.js Developer,Hyderābād,5.5,"Node.js, Agile",2.5,Backend-Developer
SYSTEMMATZ PRIVATE LIMITED,Software Developer (Node Js),India,1.8,"Node.js, Software troubleshooting, Java, SQL, AWS",0.0,Backend-Developer
Tantrasoft Solutions,Junior Node Js Developer,Mumbai,3.5,"Node.js, English, Express.js, JavaScript, Communication skills",3.3,Backend-Developer
Tiooex,Node js developer,Remote,6.0,"Azure, Go, Node.js, Git, MongoDB",0.0,Backend-Developer
Infosys,Angular + NodeJS Developer,Bengaluru,5.0,"Node.js, Team management, Angular, Product demos",3.6,Backend-Developer
Compileinfy Technology Solutions,Node js developer,Hyderābād,6.0,"CI/CD, Azure, Node.js, React, DevOps",0.0,Backend-Developer
Exzatech consulting and services Pvt Ltd,Node.js Developer,Bengaluru,4.5,"Node.js, CSS, Kubernetes, Git, Java",3.6,Backend-Developer
Spruko Technologies,Node.js Developer,India,14.8365625,Node.js,5.0,Backend-Developer
Tantrasoft Solutions I Pvt Ltd,Node js developer,India,0.9,"Node.js, CSS, Express.js, JavaScript, HTML",0.0,Backend-Developer
Krisantec Solutions Private Limited,Django Developer,Hyderābād,1.68,"MVC, CSS, Relational databases, Git, JavaScript",0.0,Backend-Developer
Orion Infosolutions,Node js developer,Jaipur,4.26,"AJAX, Node.js, CSS, MongoDB, Databases",0.0,Backend-Developer
Dianapps,Nodejs Developer,Jaipur,6.0,"Node.js, CSS, Git, Databases, JavaScript",4.2,Backend-Developer
Nimap Infotech,Node js developer,India,18.0,"Node.js, CSS, Git, MongoDB, Databases",3.7,Backend-Developer
Elfonze Technologies,Portal Developer: React/NodeJS,Hyderābād,5.5,"Node.js, React, Analysis skills, Redux, Communication skills",4.9,Backend-Developer
webspruce,Node js developer,Bengaluru,2.5,"Node.js, JavaScript",0.0,Backend-Developer
Relinns Technologies,Node js developer,Mohali,5.7,"Node.js, Load balancing, Data structures, Git, English",4.3,Backend-Developer
Opal,Node js developer,Bengaluru,6.0,"Node.js, CSS, Software troubleshooting, React, SQL",0.0,Backend-Developer
MyWays,Node js developer,Mumbai,7.0,"Node.js, CSS, Git, Docker, JavaScript",0.0,Backend-Developer
Allied Biztech Solutions,Full-Stack PHP Developer (Fresher),Remote,6.0,"CSS, WordPress, Git, PHP, JavaScript",3.0,Backend-Developer
Stack Console,PHP Laravel Developer,Remote,24.48,"PHP, Agile",4.8,Backend-Developer
HiFX IT & Media Services,Python Django Developer,Cochin,48.0,"CSS, Data structures, Git, Application development, OOP",4.6,Backend-Developer
sln Softwares,Dotnet Developer - Billing/Taxation Domain,Delhi,42.0,,4.0,Backend-Developer
Prudent Gaming,Game Engine Developer (Server / Back End / Java),Bengaluru,7.347195767195767,"Java, OOP, Integration testing, Unit testing, Communication skills",0.0,Backend-Developer
Sensation Software Solutions,Asp.Net Developer,Punjab,40.96,"ASP.NET, MVC, .NET Core, Microsoft SQL Server, Database design",4.7,Backend-Developer
StarClinch,PHP Developer (Laravel),Delhi,13.681818181818182,"MVC, CSS, Software troubleshooting, Relational databases, Git",3.6,Backend-Developer
Probability Gaming,Backend Game Developer,Delhi,3.8899999999999997,"Operating systems, iOS, Apache Hive, Java, PHP",2.5,Backend-Developer
Z Index Solutions,PHP Laravel Developer,Rājkot,3.12,"MVC, CSS, WordPress, English, PHP",2.0,Backend-Developer
sln Softwares,Dotnet Developer (ASP.NET C#),Delhi,28.8,"ASP.NET, C#, .NET",4.0,Backend-Developer
Business labs,Sr. PHP Developer (as Team Lead),Hyderābād,8.0,"AJAX, Management, CSS, English, PHP",0.0,Backend-Developer
sln Softwares,Junier Dotnet Developer (ASP.NET C#),Delhi,14.4,"ASP.NET, C#, .NET",4.0,Backend-Developer
Mage Comp,PHP Developer,Bhāvnagar,17.28,"AJAX, Drupal, CSS, Software troubleshooting, Relational databases",4.3,Backend-Developer
Fresco Web services,Core PHP Developer,Mohali,6.0,"MVC, CSS, Software troubleshooting, PHP, OOP",4.3,Backend-Developer
PinnacleWorks Infotech,PHP Laravel Developer,Gurgaon,6.0,"CSS, React, Relational databases, Software deployment, Git",3.6,Backend-Developer
Particleblack,Dot Net Developer,Chennai,7.347195767195767,,0.0,Backend-Developer
SoftelliGenZ,PHP Laravel Developer,Ahmedabad,4.0,"PHP, Business development",0.0,Backend-Developer
Cricbuzz,Backend Developer,Bengaluru,15.6,"Oracle, Go, CSS, Cassandra, iOS",4.1,Backend-Developer
Tactive,Software Engineer (.Net Developer),Chennai,30.0,"CSS, Microsoft SQL Server, .NET, JavaScript, Scrum",4.0,Backend-Developer
MNJ Software,Sr. Node JS Developer,Remote,13.681818181818182,"Node.js, CSS, Software deployment, Data structures, English",3.6,Backend-Developer
Reddensoft,Urgent Hiring PHP Developer,Calcutta,13.56,"CRM software, Backbone.js, MVC, Node.js, CSS",4.9,Backend-Developer
Diyan Technologies,.Net Developer,Ahmedabad,3.0,"ASP.NET, Azure, MVC, CSS, Bootstrap",0.0,Backend-Developer
Zessta,.NET Developer,Hyderābād,48.0,"Data modeling, Kubernetes, Software deployment, C#, MongoDB",4.6,Backend-Developer
Crypto Mize,PHP Developer,Delhi,24.48,"AJAX, MVC, CSS, Software troubleshooting, Relational databases",4.8,Backend-Developer
Kmphitech LLP,Senior NodeJS Developer,India,7.347195767195767,"Node.js, CSS, Web development, OOP, JavaScript",0.0,Backend-Developer
Sembark,PHP Laravel Developer,India,5.4,"CI/CD, Data modeling, Azure, Load balancing, DevOps",0.0,Backend-Developer
NEXTWAVE MULTIMEDIA,Backend Developer,India,14.954545454545455,"MVC, Node.js, CSS, Software troubleshooting, Git",3.7,Backend-Developer
sln Softwares,Sr. Dotnet Developer (ASP.NET C#),Delhi,39.6,"ASP.NET, C#, .NET",4.0,Backend-Developer
Zessta,PHP Developer,Hyderābād,5.5,"MVC, CSS, Bootstrap, WordPress, Web development",4.6,Backend-Developer
Pyramid Global Technologies,Back End Developer,Mohali,4.5,"ASP.NET, Kubernetes, .NET Core, C#, Microsoft SQL Server",5.0,Backend-Developer
Z Index Solutions,PHP Trainee,Rājkot,1.74,"MVC, CSS, WordPress, English, PHP",2.0,Backend-Developer
Maharaja Games,Sr. PHP Developer,India,7.347195767195767,"AJAX, MVC, NoSQL, PHP, JavaScript",0.0,Backend-Developer
Desun Technology,PHP Developer (No of vacancy: 4),India,30.0,"CSS, WordPress, Web development, Magento, PHP",4.3,Backend-Developer
zindex,PHP Trainee,Rājkot,6.0,"Microsoft Excel, MVC, CSS, WordPress, English",2.0,Backend-Developer
Nuacem AI,Sr. Backend Developer,Hyderābād,6.5,"Authentication, Azure, Node.js, React, NoSQL",4.5,Backend-Developer
Spellenx innovation,Sr. Backend Developer,India,6.6,"Azure, Node.js, Kubernetes, Software deployment, Git",0.0,Backend-Developer
Metablock Technologies,Senior Node.JS Developer,India,2.88,"Node.js, Git, MongoDB, REST, APIs",0.0,Backend-Developer
cloudsek,SDE - Backend - Intern,Bengaluru,13.988888888888889,"CI/CD, Azure, Go, Node.js, Kubernetes",3.8,Backend-Developer
Solventum,Backend Developer,Bengaluru,7.5,"Hybris, Azure, SAP, Java, AWS",3.8,Backend-Developer
Sails Software Solutions,Sr. Dot Net Developer,Visakhapatnam,5.0,"ASP.NET, Web analytics, Azure, MVC, Cassandra",0.0,Backend-Developer
XSQUADS Tech,Node.js Backend Developer,Surat,4.5,"CI/CD, Node.js, Software troubleshooting, DevOps, MongoDB",0.0,Backend-Developer
Capital Placement Services,"Senior Backend Developer For IT Company in Sector 30,Gurgaon",Gurgaon,19.0,"Node.js, CSS, React, iOS development, iOS",0.0,Backend-Developer
Aptiv plc,Soulution Engineer -Backend Developer,Bengaluru,8.0,"CI/CD, Cloud infrastructure, Azure, Rust, React",3.5,Backend-Developer
One India,LAMP (PHP) Developer,Bengaluru,5.5,"AJAX, MVC, CSS, Web development, NoSQL",3.4,Backend-Developer
Bosc Tech Labs pvt. ltd,BDE – .NET/PowerApps Solutions,Gāndhīnagar,28.08,"CRM software, English, .NET, Business development, Communication skills",4.7,Backend-Developer
Unique Coderz,Back-End Developer,Khanna,7.347195767195767,"Adobe Photoshop, Go, CSS, WordPress, Magento",0.0,Backend-Developer
Infocom,PHP Developer,Cochin,4.5,"AJAX, Performance tuning, Node.js, CSS, Bootstrap",3.8,Backend-Developer
Gamemano,Senior Backend Developer,Noida,7.347195767195767,"CI/CD, Azure, Node.js, CSS, Kubernetes",0.0,Backend-Developer
Best Bus,PHP Developer(Experience & Fresher),Hyderābād,4.5,"AJAX, CSS, Bootstrap, Mobile applications, Application development",4.5,Backend-Developer
App Innovation Technologies,Python/Django Developer,India,2.28,"Authentication, CSS, Databases, JavaScript, Django",2.5,Backend-Developer
WFA Consultants,NodeJS Developer,Jaipur,36.0,"Authentication, Node.js, CSS, Mobile applications, Git",4.1,Backend-Developer
TechGrit,DOTNET DEVELOPER,India,14.954545454545455,"ASP.NET, Azure, MVC, Customer service, Mobile applications",3.7,Backend-Developer
Logical Soft Tech Private Limited,Junior Node JS Developer,Indore,1.98,"Node.js, JavaScript, APIs",3.4,Backend-Developer
Elixir Softech Pvt. Ltd,Software Developer - SQL .Net,India,6.0,"Performance tuning, Data modeling, C#, Microsoft SQL Server, .NET",0.0,Backend-Developer
Digital Info Bytes,DotNet Developer,Pune,4.5,"ASP.NET, Azure, MVC, CSS, Bootstrap",4.5,Backend-Developer
Conzenta Solutions Private Limited,PHP Laravel Developer,Tiruppūr,5.5,"CI/CD, Node.js, CSS, React, Web development",0.0,Backend-Developer
Ocrolus,Senior Software Engineer - Backend,Remote,7.6,"Data modeling, Test automation, Java, Microservices, AWS",3.5,Backend-Developer
XoriantːIN,.Net Developer,Pune,4.5,"Azure, C#, Lean, Git, Test-driven development",3.9,Backend-Developer
WalkingTree Technologies,Java Backend Developer,Mumbai,6.5,"CI/CD, Azure, DevOps, Java, AWS",0.0,Backend-Developer
